stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,platform_code,parent_station
866_02,,上飯野団地,,36.7129822925675,137.254476928402,866_02,,0,,
875_01,,富山市民病院口,,36.67419097,137.212125584286,875_01,,0,,
875_02,,富山市民病院口,,36.674133445782,137.212271414806,875_02,,0,,
876_01,,太郎丸一区,,36.67434524,137.216202018572,876_01,,0,,
876_02,,太郎丸一区,,36.6743439084711,137.216439100685,876_02,,0,,
879_01,,東福沢,,36.6042171866667,137.257805764286,879_01,,0,,
879_02,,東福沢,,36.604340397188,137.257250547409,879_02,,0,,
880_01,,済生会病院,,36.7375271733333,137.255768223809,880_01,,0,,
881_01,,昭和新町,,36.65015842,137.27245961,881_01,,0,,
882_01,,片山学園前,,36.6014060899999,137.259770624285,882_01,,0,,
890_01,,流杉病院,,36.65890087,137.27629251,890_01,,0,,
899_01,,県リハビリセンター,,36.74493637,137.265603358571,899_01,,0,,
1001_01,,奥田中学校前,,36.7030126333333,137.224720926191,1001_01,,0,,
1001_02,,奥田中学校前,,36.7029680484782,137.224218213157,1001_02,,0,,
1002_03,,牛島新町,,36.702597077601,137.218301841425,1002_03,,0,,
1002_04,,牛島新町,,36.7025551114025,137.218131779898,1002_04,,0,,
1003_02,,北日本放送会館前,,36.7038422226041,137.214961614496,1003_02,,0,,
1003_03,,北日本放送会館前,,36.7043613828612,137.214998913495,1003_03,,0,,
1004_01,,湊入船町,,36.70732522,137.216404715714,1004_01,,0,,
1004_02,,湊入船町,,36.7078337910364,137.216475256097,1004_02,,0,,
1005_01,,双葉町,,36.7092822366666,137.217297824762,1005_01,,0,,
1005_02,,双葉町,,36.7098539500998,137.217465341421,1005_02,,0,,
1006_01,,奥田町,,36.7124399,137.218912488571,1006_01,,0,,
1006_02,,奥田町,,36.7131486592849,137.219324928736,1006_02,,0,,
1007_01,,奥田本町,,36.7148416933333,137.220717445714,1007_01,,0,,
1007_02,,奥田本町,,36.7150622021899,137.220807606659,1007_02,,0,,
1008_01,,千代田町,,36.71604932,137.22165244,1008_01,,0,,
1008_02,,千代田町,,36.7168484726907,137.221835126506,1008_02,,0,,
1009_01,,奥田北小学校前,,36.7195504466667,137.22129199,1009_01,,0,,
1010_01,,興人団地,,36.7195623333333,137.218321145238,1010_01,,0,,
1011_01,,下新北町３区,,36.7167286133334,137.218100007619,1011_01,,0,,
1012_01,,富山駅北口,,36.7021371999999,137.214065995237,1012_01,,0,,
1012_02,,富山駅北口,,36.7022588892705,137.214272090687,1012_02,,0,,
1012_03,,富山駅北口,,36.7023784757063,137.214256487558,1012_03,,0,,
1013_01,,富山県美術館,,36.7109993333333,137.211066095238,1013_01,,0,,
1013_02,,富山県美術館,,36.710997,137.210852428571,1013_02,,0,,
1200_01,,宮成口,,36.72494818,137.266043884286,1200_01,,0,,
1200_02,,宮成口,,36.7241569697662,137.265614715489,1200_02,,0,,
1200_03,,宮成口,,36.7250785183902,137.264797913811,1200_03,,0,,
1203_01,,問屋センター口,,36.70251313,137.249384492857,1203_01,,0,,
1203_02,,問屋センター口,,36.7026208945707,137.249473771021,1203_02,,0,,
1301_01,,新園町,,36.69753677,137.258099612857,1301_01,,0,,
1302_01,,自動車学校前,,36.69754667,137.261404018096,1302_01,,0,,
1303_01,,荏原新町,,36.69776247,137.264329728571,1303_01,,0,,
1304_01,,技術専門学院前,,36.7019850866667,137.264490710476,1304_01,,0,,
1305_01,,荏原,,36.6986250633333,137.264804082858,1305_01,,0,,
1309_01,,藤の木北口,,36.68889995,137.26902705,1309_01,,0,,
1310_01,,藤の木小学校前,,36.68685873,137.27100184,1310_01,,0,,
1311_01,,藤の木団地前,,36.68348842,137.272301261429,1311_01,,0,,
1312_01,,藤の木新町,,36.67983818,137.273282107143,1312_01,,0,,
1313_01,,金代,,36.68864267,137.26147224,1313_01,,0,,
1314_01,,新金代,,36.68617249,137.262046754286,1314_01,,0,,
1315_01,,開,,36.68324619,137.262509852857,1315_01,,0,,
1316_01,,藤代町,,36.6809544333332,137.264014991428,1316_01,,0,,
1332_01,,町新,,36.68915326,137.264628760952,1332_01,,0,,
1501_01,,雄山中学校前,,36.6561080766666,137.313144639999,1501_01,,0,,
1501_02,,雄山中学校前,,36.6582308687893,137.313695070321,1501_02,,0,,
1502_01,,貫田,,36.6545474133333,137.304396434285,1502_01,,0,,
1503_01,,八ツ屋口,,36.65189441,137.29991396,1503_01,,0,,
1504_01,,大清水,,36.64886872,137.299682238571,1504_01,,0,,
1504_02,,大清水,,36.6497988447761,137.299703078141,1504_02,,0,,
1505_01,,東大森,,36.6494891466667,137.29558087,1505_01,,0,,
1506_01,,公民館前（大森）,,36.64924482,137.291666555714,1506_01,,0,,
1507_01,,西大森,,36.64814169,137.288410481429,1507_01,,0,,
1508_01,,大橋,,36.6409922,137.291303974286,1508_01,,0,,
1509_01,,三ツ塚,,36.63542062,137.294493067143,1509_01,,0,,
1510_01,,一夜泊,,36.63246316,137.299818274286,1510_01,,0,,
1511_01,,西大森口,,36.6454017402849,137.289391224899,1511_01,,0,,
1701_01,,富山東高校前,,36.7402437600001,137.255599479047,1701_01,,0,,
1701_02,,富山東高校前,,36.7402994180814,137.255455527555,1701_02,,0,,
1701_03,,富山東高校前,,36.7405413768534,137.256350104276,1701_03,,0,,
1701_04,,富山東高校前,,36.7406168878456,137.255899764987,1701_04,,0,,
1703_01,,東富山駅口,,36.7422623333333,137.253157815714,1703_01,,0,,
1703_02,,東富山駅口,,36.7423940776598,137.252673732543,1703_02,,0,,
1704_01,,中田二丁目,,36.74593166,137.247312169048,1704_01,,0,,
1704_02,,中田二丁目,,36.7458548604044,137.247262929622,1704_02,,0,,
1707_01,,千原崎,,36.74580057,137.222061557143,1707_01,,0,,
1708_01,,草島,,36.74588669,137.210831942857,1708_01,,0,,
1708_02,,草島,,36.7461316924335,137.210783958435,1708_02,,0,,
1709_02,,金山新口,,36.746387,137.209019,1709_02,,0,,
1710_01,,荒屋（四方）,,36.753195,137.19935299,1710_01,,0,,
1710_02,,荒屋（四方）,,36.7532195601134,137.199432849884,1710_02,,0,,
1711_01,,南町,,36.75625353,137.197224694286,1711_01,,0,,
1711_02,,南町,,36.7562023683552,137.197372913361,1711_02,,0,,
1712_01,,ちてつ四方,,36.75598623,137.196111048571,1712_01,,0,,
1713_01,,四方町,,36.75838686,137.19551147,1713_01,,0,,
1713_02,,四方町,,36.7586678682089,137.195642772473,1713_02,,0,,
1714_01,,四方神明町,,36.75799209,137.194537364286,1714_01,,0,,
1715_01,,荒屋南部,,36.75061795,137.20109881,1715_01,,0,,
1715_02,,荒屋南部,,36.7499099671627,137.201492786407,1715_02,,0,,
1728_01,,射北中学校前,,36.76888748,137.1354335,1728_01,,0,,
1728_02,,射北中学校前,,36.7688396214641,137.135559192652,1728_02,,0,,
1729_01,,古明神,,36.77009531,137.128431025715,1729_01,,0,,
1729_02,,古明神,,36.7701175401365,137.128375070245,1729_02,,0,,
1730_01,,堀岡局前,,36.77175042,137.124723401429,1730_01,,0,,
1730_02,,堀岡局前,,36.7717294621868,137.124733913471,1730_02,,0,,
1731_01,,堀岡中町,,36.77254568,137.122174414286,1731_01,,0,,
1731_02,,堀岡中町,,36.7725358182728,137.122230363186,1731_02,,0,,
1732_01,,新港東口,,36.77314941,137.118644854285,1732_01,,0,,
1741_01,,新港の森,,36.76380164,137.087839161429,1741_01,,0,,
1741_02,,新港の森,,36.7636273571584,137.087933419157,1741_02,,0,,
1742_01,,牧野金屋,,36.7667309700001,137.086602734286,1742_01,,0,,
1742_02,,牧野金屋,,36.7661272880815,137.086876165172,1742_02,,0,,
1743_01,,姫野,,36.77165782,137.087206144286,1743_01,,0,,
1743_02,,姫野,,36.7715127055717,137.087200945598,1743_02,,0,,
1744_01,,中新湊駅前,,36.775776,137.087711531429,1744_01,,0,,
1744_02,,中新湊駅前,,36.7755599000925,137.087779836475,1744_02,,0,,
1745_01,,立町,,36.77885891,137.087208975714,1745_01,,0,,
1745_02,,立町,,36.7783590363278,137.087806854328,1745_02,,0,,
1746_01,,中央町,,36.78048543,137.083323451429,1746_01,,0,,
1746_02,,中央町,,36.7798741772226,137.08483336623,1746_02,,0,,
1747_01,,クロスベイ新湊,,36.7822910831486,137.079420436292,1747_01,,0,,
1748_01,,新湊高校前,,36.78067407,137.07723511,1748_01,,0,,
1748_02,,新湊高校前,,36.780865086433,137.077276842372,1748_02,,0,,
1749_01,,新湊車庫前,,36.77752,137.076242712857,1749_01,,0,,
1749_02,,新湊車庫前,,36.7776815083823,137.07620676562,1749_02,,0,,
1750_01,,新湊きっときと市場,,36.781361,137.099984898571,1750_01,,0,,
1753_01,,浜開,,36.76772023,137.140536395715,1753_01,,0,,
1753_02,,浜開,,36.7677006939158,137.140564076293,1753_02,,0,,
1754_01,,西海老江,,36.76615477,137.144468042857,1754_01,,0,,
1754_02,,西海老江,,36.766215525826,137.144306108066,1754_02,,0,,
1755_01,,海老江,,36.76512645,137.148120452857,1755_01,,0,,
1755_02,,海老江,,36.7651942351324,137.14789548772,1755_02,,0,,
1756_01,,海老江口,,36.76402873,137.151243867143,1756_01,,0,,
1756_02,,海老江口,,36.7640202466724,137.151219793303,1756_02,,0,,
1757_01,,槍ケ崎口,,36.76151003,137.156738598571,1757_01,,0,,
1757_02,,槍ケ崎口,,36.7615247853582,137.156709226543,1757_02,,0,,
1758_01,,練合,,36.76046044,137.160425102857,1758_01,,0,,
1758_02,,練合,,36.7604845420404,137.161162508986,1758_02,,0,,
1759_01,,練合東口,,36.76066533,137.164195607143,1759_01,,0,,
1759_02,,練合東口,,36.7606350446435,137.163636321836,1759_02,,0,,
1760_01,,足洗潟公園口,,36.7600255,137.167726181429,1760_01,,0,,
1760_02,,足洗潟公園口,,36.7599712301614,137.168150251748,1760_02,,0,,
1761_01,,足洗西口,,36.75963422,137.17024496,1761_01,,0,,
1761_02,,足洗西口,,36.7596728705352,137.170244810666,1761_02,,0,,
1762_01,,足洗,,36.7589527,137.174416662857,1762_01,,0,,
1762_02,,足洗,,36.7590899773071,137.173940203525,1762_02,,0,,
1764_01,,打出,,36.75679622,137.184573994286,1764_01,,0,,
1764_02,,打出,,36.7568626694526,137.184573181115,1764_02,,0,,
1765_01,,新出町,,36.75671894,137.188390441429,1765_01,,0,,
1765_02,,新出町,,36.7567802440119,137.189123952985,1765_02,,0,,
1768_01,,本江（新湊）,,36.75784625,137.178043378571,1768_01,,0,,
1768_02,,本江（新湊）,,36.7578853636244,137.177954420487,1768_02,,0,,
1770_01,,川の駅新湊,,36.7807438226077,137.086908817291,1770_01,,0,,
1770_02,,川の駅新湊,,36.7807567125065,137.086822986603,1770_02,,0,,
1771_01,,氷見漁港前,,36.86097695,136.98848277,1771_01,,0,,
1772_01,,ひみ番屋街,,36.8640602733333,136.987061812381,1772_01,,0,,
1785_01,,海王丸パーク,,36.78031621,137.107778591429,1785_01,,0,,
1801_01,,五番町,,36.6857810266667,137.221978312381,1801_01,,0,,
1801_02,,五番町,,36.6869088797695,137.22158995851,1801_02,,0,,
1802_01,,大泉町一丁目,,36.68323212,137.222386795714,1802_01,,0,,
1802_02,,大泉町一丁目,,36.6827609251102,137.222364262746,1802_02,,0,,
1804_01,,西大泉,,36.68175824,137.22416534,1804_01,,0,,
1804_02,,西大泉,,36.681684165825,137.22388601736,1804_02,,0,,
1805_01,,法蓮寺橋,,36.68194617,137.226046494286,1805_01,,0,,
1805_02,,法蓮寺橋,,36.681981252464,137.226685887769,1805_02,,0,,
1806_01,,西公文名,,36.68216906,137.229562055714,1806_01,,0,,
1806_02,,西公文名,,36.6824555402279,137.229496563737,1806_02,,0,,
1807_01,,大泉中学校前,,36.67900885,137.229257908571,1807_01,,0,,
1807_02,,大泉中学校前,,36.6792592875656,137.229160938072,1807_02,,0,,
1808_01,,大泉駅前,,36.67827292,137.230589528571,1808_01,,0,,
1808_02,,大泉駅前,,36.6781919918161,137.230743092842,1808_02,,0,,
1809_01,,青葉町,,36.67789962,137.233584508571,1809_01,,0,,
1809_02,,青葉町,,36.6778869918161,137.233188807128,1809_02,,0,,
1814_01,,大町南部,,36.6663286799999,137.223993173334,1814_01,,0,,
1814_02,,大町南部,,36.6660046599642,137.224026958531,1814_02,,0,,
1815_01,,大町南部口,,36.6638975099999,137.225334918572,1815_01,,0,,
1815_02,,大町南部口,,36.6646469421779,137.224787538567,1815_02,,0,,
1816_01,,下堀,,36.661041,137.226725268571,1816_01,,0,,
1816_02,,下堀,,36.6602865460462,137.226958847438,1816_02,,0,,
1817_01,,朝菜町六丁目,,36.6601085733333,137.220422058571,1817_01,,0,,
1818_01,,朝菜町駅前,,36.6600314266667,137.22415976,1818_01,,0,,
1819_01,,朝菜町三丁目,,36.6578561100001,137.225308304286,1819_01,,0,,
1820_01,,新堀町,,36.65620971,137.226330434286,1820_01,,0,,
1820_02,,新堀町,,36.6562284205634,137.226439892425,1820_02,,0,,
1821_01,,上堀町,,36.65605571,137.228817665714,1821_01,,0,,
1821_02,,上堀町,,36.6558562613743,137.228822128534,1821_02,,0,,
1821_03,,上堀町,,36.6565685633595,137.22957811995,1821_03,,0,,
1822_01,,堀町中央,,36.65675023,137.231629074287,1822_01,,0,,
1823_01,,堀（高専）,,36.65706305,137.23482425,1823_01,,0,,
1823_02,,堀（高専）,,36.6569450365873,137.23382308427,1823_02,,0,,
1824_01,,清住町口,,36.65724313,137.236729675714,1824_01,,0,,
1825_01,,西本郷（高専）,,36.65732058,137.2413564,1825_01,,0,,
1826_01,,国立高専前,,36.65113786,137.245081927143,1826_01,,0,,
1827_01,,本郷四区,,36.6543833666667,137.243597009524,1827_01,,0,,
1828_01,,本郷町五区,,36.6640886294749,137.234430905015,1828_01,,0,,
1829_01,,本郷新,,36.6675085478851,137.23060578467,1829_01,,0,,
1838_01,,上堀駅前,,36.65391167,137.229446941428,1838_01,,0,,
1838_02,,上堀駅前,,36.6541986826394,137.229348227092,1838_02,,0,,
1839_01,,小杉口（福沢）,,36.6485016133333,137.232348562857,1839_01,,0,,
1839_02,,小杉口（福沢）,,36.6486011532786,137.2321402939,1839_02,,0,,
1840_01,,布市,,36.64488106,137.23497435,1840_01,,0,,
1840_02,,布市,,36.6447042969365,137.234952645122,1840_02,,0,,
1841_01,,藤塚（月岡）,,36.63937885,137.23900735,1841_01,,0,,
1841_02,,藤塚（月岡）,,36.639477008597,137.238829482465,1841_02,,0,,
1842_03,,開発駅前,,36.635503808031,137.24215998509,1842_03,,0,,
1844_03,,焼野,,36.6248936917539,137.251528662429,1844_03,,0,,
1845_01,,月岡小学校前,,36.6225175900001,137.252273331429,1845_01,,0,,
1845_02,,月岡小学校前,,36.6226112293748,137.252284573826,1845_02,,0,,
1846_01,,月岡中学校前,,36.61729596,137.251457532857,1846_01,,0,,
1846_02,,月岡中学校前,,36.6172072821823,137.251443720645,1846_02,,0,,
1847_01,,中布目,,36.61216863,137.25115363,1847_01,,0,,
1847_02,,中布目,,36.6122928819547,137.251054220632,1847_02,,0,,
1848_01,,上今町,,36.6061139199999,137.253307461429,1848_01,,0,,
1848_02,,上今町,,36.6060749100023,137.253289625418,1848_02,,0,,
1849_01,,福沢口,,36.6027962099999,137.254687294286,1849_01,,0,,
1849_02,,福沢口,,36.6027872679227,137.254658834425,1849_02,,0,,
1850_01,,東福沢三区,,36.6014095399999,137.256137018572,1850_01,,0,,
1850_02,,東福沢三区,,36.6016290619053,137.255885654536,1850_02,,0,,
1851_01,,福沢,,36.59899996,137.260349644286,1851_01,,0,,
1852_01,,研修所前,,36.59946636,137.272700855715,1852_01,,0,,
1852_02,,研修所前,,36.5994227405104,137.272845694333,1852_02,,0,,
1853_01,,大泉西部,,36.6787171633334,137.22415779619,1853_01,,0,,
1853_02,,大泉西部,,36.6785601007768,137.224876678104,1853_02,,0,,
1854_01,,月岡団地,,36.62969597,137.2446565,1854_01,,0,,
1854_02,,月岡団地,,36.6296067487794,137.244710522178,1854_02,,0,,
1855_01,,富山国際大学,,36.59927015,137.276050992857,1855_01,,0,,
1856_01,,月見町五丁目,,36.6268402366667,137.24675505,1856_01,,0,,
1857_01,,月見町二丁目,,36.6322051500001,137.242647585714,1857_01,,0,,
1857_02,,月見町二丁目,,36.632241930964,137.242629241088,1857_02,,0,,
1858_01,,月岡西緑町,,36.6177452166667,137.247153413809,1858_01,,0,,
1903_01,,南富山駅前,,36.67185433,137.221263684286,1903_01,,0,,
1903_02,,南富山駅前,,36.6719752986077,137.221087489597,1903_02,,0,,
1905_01,,堀川南大町,,36.6679451433333,137.221397021429,1905_01,,0,,
1905_02,,堀川南大町,,36.6679498618443,137.221332854674,1905_02,,0,,
1906_01,,富山市農協前,,36.66554645,137.220741238571,1906_01,,0,,
1906_02,,富山市農協前,,36.6655349279834,137.220712446605,1906_02,,0,,
1907_01,,南堀川,,36.6617082600001,137.219765694286,1907_01,,0,,
1907_02,,南堀川,,36.6617067522075,137.219734258101,1907_02,,0,,
1908_01,,上袋,,36.6579251000001,137.218955715714,1908_01,,0,,
1908_02,,上袋,,36.6577334379021,137.218891343417,1908_02,,0,,
1910_01,,赤田（辰尾団地）,,36.65363331,137.217532058571,1910_01,,0,,
1910_02,,赤田（辰尾団地）,,36.6543280891232,137.217551794463,1910_02,,0,,
1911_01,,二俣,,36.64733182,137.218278892857,1911_01,,0,,
1912_01,,上野口（富山）,,36.6428789599999,137.217709559048,1912_01,,0,,
1912_02,,上野口（富山）,,36.6433898847418,137.217650064964,1912_02,,0,,
1913_01,,上野（熊野）,,36.63974755,137.218298357143,1913_01,,0,,
1913_02,,上野（熊野）,,36.639903414668,137.218261723704,1913_02,,0,,
1914_01,,若竹町,,36.6342947,137.21935981,1914_01,,0,,
1914_02,,若竹町,,36.6344161542793,137.219303821591,1914_02,,0,,
1916_01,,安養寺北口,,36.6328185066666,137.212144374762,1916_01,,0,,
1916_02,,安養寺北口,,36.6328001021008,137.213305084101,1916_02,,0,,
1917_01,,悪王寺,,36.6325854800001,137.219654751428,1917_01,,0,,
1918_01,,宮保,,36.6290645,137.220212595714,1918_01,,0,,
1919_01,,辰尾団地,,36.6258567133334,137.218120870953,1919_01,,0,,
1942_01,,富山南口,,36.6745419,137.21997971,1942_01,,0,,
1942_02,,富山南口,,36.6746026447739,137.219775890378,1942_02,,0,,
1946_01,,辰尾団地口,,36.62582632,137.220618115714,1946_01,,0,,
1946_02,,辰尾団地口,,36.6261367883518,137.220897402954,1946_02,,0,,
1947_01,,悪王寺西,,36.63228593,137.21767594,1947_01,,0,,
2103_01,,電鉄黒部駅前,,36.87390127,137.444084580477,2103_01,,0,,
2103_02,,電鉄黒部駅前,,36.8737011990838,137.444479281591,2103_02,,0,,
2104_01,,堀高,,36.87924917,137.44072239,2104_01,,0,,
2105_01,,中新（黒部）,,36.8852935533333,137.437776048571,2105_01,,0,,
2106_01,,中新口,,36.88584032,137.43463086,2106_01,,0,,
2107_01,,栃沢口,,36.88650535,137.43145809,2107_01,,0,,
2108_01,,清明中学校,,36.88706583,137.42876485,2108_01,,0,,
2109_01,,北方住宅,,36.88841065,137.42263773,2109_01,,0,,
2110_01,,生地口,,36.888529,137.41741023619,2110_01,,0,,
2111_01,,四十物町,,36.89046046,137.41612672,2111_01,,0,,
2112_01,,生地大町,,36.8926348299999,137.414607074286,2112_01,,0,,
2113_01,,宮川町,,36.89459472,137.41486766,2113_01,,0,,
2114_01,,吉田口,,36.8969958,137.418968438571,2114_01,,0,,
2115_01,,飯沢口,,36.8950770166667,137.420650491904,2115_01,,0,,
2116_01,,飯沢,,36.89543132,137.42458602,2116_01,,0,,
2117_01,,吉田科学館前,,36.90132387,137.42612424,2117_01,,0,,
2118_01,,生地駅,,36.9060161,137.4260139,2118_01,,0,,
2119_01,,岩井整形外科,,36.88242184,137.44043063,2119_01,,0,,
2120_01,,吉田,,36.90239529,137.42314455,2120_01,,0,,
2121_01,,魚の駅口,,36.8886554333334,137.419231909048,2121_01,,0,,
2122_01,,寺町商店街,,36.8730006433333,137.446434284762,2122_01,,0,,
2122_02,,寺町商店街,,36.8729092030271,137.446399927139,2122_02,,0,,
2123_02,,黒部市役所,,36.8707892402098,137.447065114975,2123_02,,0,,
2123_03,,黒部市役所,,36.8708750698483,137.446990013123,2123_03,,0,,
2124_01,,メルシー,,36.8704244966667,137.44590479,2124_01,,0,,
2124_02,,メルシー,,36.8703257571376,137.446029782295,2124_02,,0,,
2228_01,,黒部駅前,,36.8705502599999,137.434327277143,2228_01,,0,,
2230_01,,市民病院（黒部）,,36.87200603,137.440297595714,2230_01,,0,,
2230_02,,市民病院（黒部）,,36.8722585530892,137.440177394032,2230_02,,0,,
2230_03,,市民病院（黒部）,,36.8723427355596,137.44013428688,2230_03,,0,,
2241_01,,牧野,,36.86817968,137.44142565,2241_01,,0,,
2241_02,,牧野,,36.8684546352838,137.441250085831,2241_02,,0,,
2242_01,,牧野南口,,36.86473668,137.443659171429,2242_01,,0,,
2242_02,,牧野南口,,36.8645669071858,137.443581430426,2242_02,,0,,
2245_01,,桜井高校,,36.868954926871,137.449599098743,2245_01,,0,,
2246_01,,生地中区,,36.8879689,137.42470106,2246_01,,0,,
2249_01,,阿弥陀堂（生地）,,36.89542199,137.41272499,2249_01,,0,,
2250_01,,龍泉寺前,,36.89755732,137.41321246619,2250_01,,0,,
2251_01,,たなかや前,,36.8990679,137.41404966,2251_01,,0,,
2401_01,,山田,,36.84629788,137.44359019,2401_01,,0,,
2402_01,,中陣,,36.83965945,137.46080294,2402_01,,0,,
2403_01,,朴谷,,36.8391122,137.46780957,2403_01,,0,,
2404_01,,尾山,,36.8387017,137.47345174,2404_01,,0,,
2405_01,,東布施公民館,,36.83786244,137.47659438,2405_01,,0,,
2406_01,,阿弥陀堂（池尻）,,36.83728774,137.47867884,2406_01,,0,,
2407_01,,東布施支所前,,36.83619306,137.48125133,2407_01,,0,,
2408_01,,釈迦堂,,36.8334746,137.48864955,2408_01,,0,,
2409_01,,内生谷,,36.83193924,137.49430535,2409_01,,0,,
2410_01,,笠破,,36.82828238,137.49994342,2410_01,,0,,
2411_01,,田籾,,36.82382573,137.50769174,2411_01,,0,,
2412_01,,池尻,,36.81960209,137.50870888,2412_01,,0,,
2605_01,,三日市（桜井）,,36.87477125,137.446752351428,2605_01,,0,,
2605_02,,三日市（桜井）,,36.8747458849574,137.44694173336,2605_02,,0,,
2606_01,,植木,,36.88094383,137.44873006,2606_01,,0,,
2606_02,,植木,,36.8806332709502,137.448524236679,2606_02,,0,,
3002_01,,パッシブタウン黒部郵便局,,36.8788081500001,137.4464524,3002_01,,0,,
3002_02,,パッシブタウン黒部郵便局,,36.8784627671717,137.446637477406,3002_02,,0,,
3003_01,,コラーレ前,,36.88044074,137.45357167,3003_01,,0,,
3003_02,,コラーレ前,,36.8801908502131,137.453536355095,3003_02,,0,,
3004_01,,新堂,,36.87856879,137.461614951429,3004_01,,0,,
3004_02,,新堂,,36.8785135219945,137.461393475533,3004_02,,0,,
3005_01,,寺坪,,36.87713579,137.471715287143,3005_01,,0,,
3005_02,,寺坪,,36.8770373846623,137.471537590027,3005_02,,0,,
3006_01,,黒部宇奈月温泉駅,,36.87405931,137.48166735,3006_01,,0,,
3010_01,,YKKセンターパーク,,36.89841604,137.43004965,3010_01,,0,,
3011_01,,YKK黒部古御堂工場,,36.89544509,137.43143163,3011_01,,0,,
3012_01,,YKK黒部栃沢工場,,36.8928445,137.4379935,3012_01,,0,,
3013_01,,古御堂公民館,,36.89164313,137.440917281429,3013_01,,0,,
3013_02,,古御堂公民館,,36.8915804244957,137.441003557385,3013_02,,0,,
3014_01,,JAくろべ北部支店,,36.88713149,137.44359299,3014_01,,0,,
3015_01,,金屋（黒部）,,36.88553113,137.4468841,3015_01,,0,,
3016_01,,大阪屋ショップ・中央小学校（黒部）,,36.88226788,137.446580851905,3016_01,,0,,
3016_02,,大阪屋ショップ・中央小学校（黒部）,,36.8829503313546,137.446818351746,3016_02,,0,,
3018_01,,YKK黒部寮,,36.86814924,137.43862132,3018_01,,0,,
3019_01,,堀切新,,36.87670876,137.43861993,3019_01,,0,,
3020_01,,YKK堀切寮,,36.8769416633333,137.436054458571,3020_01,,0,,
3021_01,,堀切公民館,,36.88019934,137.43314995,3021_01,,0,,
3022_01,,YKK光志寮,,36.88320591,137.4307877,3022_01,,0,,
3023_01,,YKK体育館,,36.9012946666667,137.428621974286,3023_01,,0,,
3024_01,,YKK AP黒部荻生製造所,,36.89023409,137.48438578,3024_01,,0,,
3025_01,,黒部宇奈月温泉駅西口,,36.87504412,137.47946706,3025_01,,0,,
3102_01,,神通町,,36.7000161899999,137.207199913333,3102_01,,0,,
3102_02,,神通町,,36.700383713482,137.205897868449,3102_02,,0,,
3105_01,,安野屋町,,36.6924197966667,137.204157199047,3105_01,,0,,
3105_02,,安野屋町,,36.6925021478522,137.20501079701,3105_02,,0,,
3110_01,,検察庁前,,36.683497,137.208096,3110_01,,0,,
3110_02,,検察庁前,,36.684168,137.208037,3110_02,,0,,
3110_03,,検察庁前,,36.6838263333333,137.208560809523,3110_03,,0,,
3202_01,,丸の内,,36.69213862,137.208269424286,3202_01,,0,,
3202_02,,丸の内,,36.6921288721387,137.209683669406,3202_02,,0,,
3204_01,,五福末広町,,36.69533357,137.194811714286,3204_01,,0,,
3204_02,,五福末広町,,36.6953514876576,137.195181664009,3204_02,,0,,
3205_01,,富山球場前,,36.6978144033333,137.191802830476,3205_01,,0,,
3205_02,,富山球場前,,36.6980488612629,137.191774093873,3205_02,,0,,
3206_01,,富山大学前,,36.7008984533333,137.188766995238,3206_01,,0,,
3206_02,,富山大学前,,36.7004136202292,137.189465450998,3206_02,,0,,
3207_01,,呉羽山公園,,36.70741651,137.177584378571,3207_01,,0,,
3207_02,,呉羽山公園,,36.7066271281439,137.179261589148,3207_02,,0,,
3207_03,,呉羽山公園,,36.7076843672314,137.178313214802,3207_03,,0,,
3208_01,,追分口,,36.71050852,137.17010255,3208_01,,0,,
3208_02,,追分口,,36.7103597496556,137.170727499139,3208_02,,0,,
3209_01,,呉羽,,36.7142565699999,137.16199958,3209_01,,0,,
3209_02,,呉羽,,36.7129876692216,137.164616260997,3209_02,,0,,
3210_01,,寒江口,,36.71983029,137.149044594286,3210_01,,0,,
3210_02,,寒江口,,36.7197125111408,137.149966385885,3210_02,,0,,
3211_01,,富山短期大学前,,36.71954292,137.140799278572,3211_01,,0,,
3211_02,,富山短期大学前,,36.7198194098705,137.143452233718,3211_02,,0,,
3212_01,,老田口,,36.7188300866667,137.133091427618,3212_01,,0,,
3212_02,,老田口,,36.7189748778459,137.134142744254,3212_02,,0,,
3213_01,,鷲塚口,,36.7183349866667,137.122739103809,3213_01,,0,,
3213_02,,鷲塚口,,36.7182682112042,137.120547449161,3213_02,,0,,
3214_01,,手崎,,36.7186692700001,137.111386825714,3214_01,,0,,
3214_02,,手崎,,36.718721414072,137.110779311518,3214_02,,0,,
3215_01,,小杉東口,,36.71928773,137.104157007619,3215_01,,0,,
3215_02,,小杉東口,,36.7193430097934,137.103742599809,3215_02,,0,,
3216_01,,戸破,,36.72044664,137.09627975,3216_01,,0,,
3216_02,,戸破,,36.7204753895559,137.096396376216,3216_02,,0,,
3217_01,,小杉,,36.7215580533334,137.092614234285,3217_01,,0,,
3217_02,,小杉,,36.7213954681068,137.093377489297,3217_02,,0,,
3218_01,,小杉高校前,,36.72377665,137.085713852858,3218_01,,0,,
3218_02,,小杉高校前,,36.7236828600853,137.086033484612,3218_02,,0,,
3219_01,,新開発,,36.7275810400001,137.075757631428,3219_01,,0,,
3219_02,,新開発,,36.7274261640471,137.076196426332,3219_02,,0,,
3220_01,,赤井口,,36.7298508,137.070029431429,3220_01,,0,,
